text,intent
Can you guide me through troubleshooting today?,technical_support
Can someone help me fix this issue on my line?,technical_support
Hey there since yesterday.,greeting
How do I check the rest of my package on my line?,check_data_usage
Why can't I make or receive calls in my area?,no_signal
I want to file a complaint about the network service.,network_complaint
Why is the service so poor since yesterday at work?,network_complaint
"The network is working, but the internet is sluggish today.",slow_internet
Is the internet working properly right now since morning?,network_status
Can you explain the balance transfer steps in my area?,balance_transfer
My line is out of service on my line.,no_signal
can i any new package offers since morni?,offer_inquiry
How do I check the rest of my package?,check_data_usage
can you hey please.,greeting
Can you explain the balance transfer steps?,balance_transfer
I want to know whether the service is back today these days.,network_status
Can you check if there is a network issue?,network_status
My phone shows no service.,no_signal
Browsing is slow and the connection feels weak today these days.,slow_internet
Can you explain the balance transfer steps today?,balance_transfer
There was an error while paying my bill on my line.,payment_issue
Can you show me the latest promotions?,offer_inquiry
could you check network status since yes?,network_status
I am facing slow internet today since morning.,slow_internet
Is the internet working properly right now at work?,network_status
I want to cancel a balance transfer on my line.,balance_transfer
Can you help with a general request outside your telecom support scope?,other
Browsing is slow and the connection feels weak in my area.,slow_internet
Can you help with a general request outside your telecom support scope?,other
How long does a balance transfer take?,balance_transfer
Why is the service so poor?,network_complaint
Why can't I make or receive calls?,no_signal
I am upset about the bad network quality today.,network_complaint
Thanks a lot.,feedback
I want details about internet packages and offers.,offer_inquiry
"Hello, can you assist me?",greeting
I want to send credit to someone else.,balance_transfer
apple?,offer_inquiry
Browsing is slow and the connection feels weak since morning.,slow_internet
I am upset about the bad network quality today.,network_complaint
Please register a network complaint today these days.,network_complaint
What is the current network status at work?,network_status
I want to know how much data I have left.,check_data_usage
Can you explain the balance transfer steps since morning?,balance_transfer
Please register a network complaint.,network_complaint
How long does a balance transfer take since yesterday?,balance_transfer
I need help with a billing or payment problem on my line.,payment_issue
Browsing is slow and the connection feels weak today on my line.,slow_internet
I want to cancel a balance transfer.,balance_transfer
Why is the service so poor after recharge?,network_complaint
Good morning.,greeting
Why is the service so poor today?,network_complaint
I am facing slow internet today.,slow_internet
Why did the payment fail today?,payment_issue
Can you guide me through troubleshooting?,technical_support
Can you check if there is a network issue today?,network_status
Why is the service so poor today these days?,network_complaint
Browsing is slow and the connection feels weak since yesterday.,slow_internet
The connection is unstable and I need to report it at work.,network_complaint
I need technical support.,technical_support
Why is the service so poor since yesterday?,network_complaint
Why did the payment fail?,payment_issue
Why is the internet speed so bad?,slow_internet
Hey there.,greeting
I suddenly lost signal since morning these days.,no_signal
Why is the service so poor in my area?,network_complaint
Browsing is slow and the connection feels weak these days.,slow_internet
Is the network working now at work?,network_status
I want to know how much data I have left today on my line.,check_data_usage
Talk to you later.,goodbye
Please help me activate the package again at work.,renew_package
i would like to what plans are available?,offer_inquiry
I need help with something unrelated to my telecom service.,other
I want to send credit to someone else.,balance_transfer
Talk to you later.,goodbye
I need help with a technical problem at home.,technical_support
Have a good day today.,goodbye
Can you show me the latest promotions on my line?,offer_inquiry
Please register a network complaint today.,network_complaint
"The network is working, but the internet is sluggish today in my area.",slow_internet
Can you show me the latest promotions at work?,offer_inquiry
Why did the payment fail?,payment_issue
What packages do you have right now at work?,offer_inquiry
Can you show me the latest promotions in my area?,offer_inquiry
Why is the service so poor?,network_complaint
How do I renew my subscription at work?,renew_package
I want to know whether the service is back at work.,network_status
How do I renew my subscription since yesterday?,renew_package
can you how to send credit these days?,balance_transfer
I need help with a billing or payment problem on my line.,payment_issue
I need help with a technical problem in my area.,technical_support
roaming price per country?,offer_inquiry
I am upset about the bad network quality.,network_complaint
I suddenly lost signal.,no_signal
I suddenly lost signal at work on my line.,no_signal
I am facing slow internet today.,slow_internet
How can I check my remaining data and balance since morning these days?,check_data_usage
I need help with a technical problem on my line.,technical_support
Please tell me how much internet is left today.,check_data_usage
I need technical support at work.,technical_support
"Thanks, bye since yesterday.",goodbye
What packages do you have right now?,offer_inquiry
I want to file a complaint about the network service today.,network_complaint
Can you check if there is a network issue since morning?,network_status
How do I renew my subscription these days?,renew_package
What packages do you have right now these days?,offer_inquiry
I am upset about the bad network quality.,network_complaint
What is the current network status today?,network_status
I need help with a billing or payment problem at work after recharge.,payment_issue
Please connect me to support on my line.,technical_support
Why is the service so poor today these days?,network_complaint
Can you guide me through troubleshooting since morning?,technical_support
I could not complete the payment.,payment_issue
Why is the internet speed so bad today in my area?,slow_internet
Please tell me how much internet is left today in my area.,check_data_usage
Please connect me to support at home.,technical_support
What packages do you have right now at work?,offer_inquiry
Can you show me the latest promotions?,offer_inquiry
Can you check if there is a network issue today at home?,network_status
I am upset about the bad network quality these days.,network_complaint
Why can't I make or receive calls since yesterday?,no_signal
My internet is very slow.,slow_internet
"I recharged, but the service still did not work on my line.",payment_issue
I am upset about the bad network quality.,network_complaint
Hello at home.,greeting
I suddenly lost signal since yesterday.,no_signal
What is the current network status today these days?,network_status
Goodbye.,goodbye
How can I renew my package these days?,renew_package
Please register a network complaint at home.,network_complaint
Can you explain the balance transfer steps today?,balance_transfer
Hey there.,greeting
"I recharged, but the service still did not work.",payment_issue
I need help transferring balance at home.,balance_transfer
There is no signal on my phone.,no_signal
My internet is very slow since yesterday.,slow_internet
Why is the service so poor on my line?,network_complaint
Browsing is slow and the connection feels weak today.,slow_internet
Browsing is slow and the connection feels weak today.,slow_internet
I need to renew my plan.,renew_package
I want to file a complaint about the network service.,network_complaint
What is the current network status at work?,network_status
What packages do you have right now today?,offer_inquiry
Browsing is slow and the connection feels weak today.,slow_internet
"I recharged, but the service still did not work.",payment_issue
Is the network working now today?,network_status
My line is out of service today in my area.,no_signal
I am facing slow internet today at home.,slow_internet
Please register a network complaint.,network_complaint
My line is out of service on my line.,no_signal
I need help with a technical problem today.,technical_support
How much do roaming offers cost?,offer_inquiry
The connection is unstable and I need to report it.,network_complaint
What packages do you have right now?,offer_inquiry
i need to technical support please at ho?,technical_support
I want to know whether the service is back today.,network_status
Please register a network complaint at work.,network_complaint
Is the network working now?,network_status
How can I transfer balance to another number today?,balance_transfer
How can I transfer balance to another number these days?,balance_transfer
can i payment error?,payment_issue
I need help with a technical problem since yesterday.,technical_support
I am upset about the bad network quality today.,network_complaint
I suddenly lost signal today.,no_signal
Can you show me the latest promotions these days in my area?,offer_inquiry
How much do roaming offers cost on my line?,offer_inquiry
ux?,payment_issue
My phone shows no service at work on my line.,no_signal
How long does a balance transfer take?,balance_transfer
My internet is very slow on my line.,slow_internet
Why is the service so poor on my line?,network_complaint
I want to cancel a balance transfer these days.,balance_transfer
I am facing slow internet today at work.,slow_internet
Why is the service so poor after recharge?,network_complaint
Why can't I make or receive calls today?,no_signal
I want to know how much data I have left today.,check_data_usage
See you later.,goodbye
Why is the internet speed so bad today?,slow_internet
"The network is working, but the internet is sluggish.",slow_internet
I am upset about the bad network quality today after recharge.,network_complaint
Please register a network complaint at home on my line.,network_complaint
I could not complete the payment.,payment_issue
I want details about internet packages and offers.,offer_inquiry
Why is the service so poor at home at work?,network_complaint
"Hello, can you assist me?",greeting
url  https www apple com?,offer_inquiry
Please help me activate the package again.,renew_package
Talk to you later.,goodbye
How can I renew my package at work?,renew_package
Can you check if there is a network issue since morning?,network_status
I am upset about the bad network quality these days.,network_complaint
This is another type of request outside the main intents.,other
"Hello, can you assist me?",greeting
I want to send credit to someone else.,balance_transfer
Please connect me to support in my area.,technical_support
Is the internet working properly right now today these days?,network_status
How can I check my remaining data and balance today?,check_data_usage
There was an error while paying my bill at work on my line.,payment_issue
How do I check the rest of my package today?,check_data_usage
Are there any new offers available these days?,offer_inquiry
I want details about internet packages and offers.,offer_inquiry
"The network is working, but the internet is sluggish.",slow_internet
I want details about internet packages and offers.,offer_inquiry
I need technical support since morning.,technical_support
Can you show me the latest promotions?,offer_inquiry
i need to payment failed?,payment_issue
How much do roaming offers cost today at home?,offer_inquiry
network status at work?,network_status
Please help me activate the package again.,renew_package
please is the network working now today?,network_status
"Thanks, bye after recharge.",goodbye
I want to file a complaint about the network service in my area.,network_complaint
Hello today.,greeting
My internet is very slow today.,slow_internet
i would like to check network status the?,network_status
Why is the service so poor on my line?,network_complaint
Please help me activate the package again.,renew_package
How can I renew my package on my line?,renew_package
Please register a network complaint.,network_complaint
I am facing slow internet since morning.,slow_internet
Please tell me how much internet is left.,check_data_usage
"The network is working, but the internet is sluggish at work.",slow_internet
I need help transferring balance.,balance_transfer
I need help with a technical problem today.,technical_support
How long does a balance transfer take on my line?,balance_transfer
I want to know whether the service is back today at home at work.,network_status
What packages do you have right now today?,offer_inquiry
Good morning in my area.,greeting
I want to file a complaint about the network service.,network_complaint
Can you show me the latest promotions on my line?,offer_inquiry
I want to file a complaint about the network service.,network_complaint
I am upset about the bad network quality since morning at work.,network_complaint
How do I renew my subscription?,renew_package
How do I check the rest of my package today since yesterday at home?,check_data_usage
I want to send credit to someone else in my area.,balance_transfer
There is no signal on my phone on my line.,no_signal
Why is the internet speed so bad since morning in my area?,slow_internet
Browsing is slow and the connection feels weak today.,slow_internet
Can you explain the balance transfer steps today?,balance_transfer
my internet is very slow?,technical_support
Can someone help me fix this issue at home?,technical_support
roaming charges?,offer_inquiry
Please help me activate the package again in my area.,renew_package
Please connect me to support today.,technical_support
Please help me activate the package again.,renew_package
How much do roaming offers cost?,offer_inquiry
How much do roaming offers cost today?,offer_inquiry
I need help with a technical problem at home.,technical_support
See you later.,goodbye
Goodbye today.,goodbye
Why can't I make or receive calls?,no_signal
Can you help with a general request outside your telecom support scope?,other
Why can't I make or receive calls at work on my line?,no_signal
There is no signal on my phone today at home.,no_signal
Can you check if there is a network issue at work in my area?,network_status
please is the internet working at work?,network_status
How do I check the rest of my package today since morning?,check_data_usage
Browsing is slow and the connection feels weak today these days.,slow_internet
My line is out of service today.,no_signal
Why did the payment fail after recharge?,payment_issue
How do I renew my subscription today?,renew_package
Why is the service so poor since yesterday?,network_complaint
How can I check my remaining data and balance today since yesterday at home?,check_data_usage
How much do roaming offers cost?,offer_inquiry
I want to renew my internet bundle.,renew_package
How do I renew my subscription on my line?,renew_package
Why can't I make or receive calls in my area?,no_signal
How do I check the rest of my package today?,check_data_usage
My line is out of service at home.,no_signal
I want details about internet packages and offers on my line.,offer_inquiry
"I recharged, but the service still did not work on my line.",payment_issue
See you later on my line.,goodbye
What is the current network status on my line?,network_status
I am facing slow internet today.,slow_internet
How do I renew my subscription today?,renew_package
Hello.,greeting
i have good morning suddenly.,greeting
I want to know whether the service is back these days.,network_status
I want to file a complaint about the network service these days on my line.,network_complaint
I want to file a complaint about the network service today.,network_complaint
Can someone help me fix this issue?,technical_support
How long does a balance transfer take after recharge?,balance_transfer
I am upset about the bad network quality.,network_complaint
The connection is unstable and I need to report it in my area on my line.,network_complaint
How can I renew my package?,renew_package
Is the network working now at work?,network_status
Why is the service so poor today after recharge?,network_complaint
This request does not match the known support categories.,other
I need help with a billing or payment problem today.,payment_issue
Hello after recharge.,greeting
Can you explain the balance transfer steps?,balance_transfer
How can I check my remaining data and balance?,check_data_usage
My line is out of service today.,no_signal
I could not complete the payment.,payment_issue
The connection is unstable and I need to report it.,network_complaint
Why can't I make or receive calls these days?,no_signal
How can I renew my package?,renew_package
I suddenly lost signal these days.,no_signal
Can someone help me fix this issue since yesterday?,technical_support
This request does not match the known support categories.,other
Can you explain the balance transfer steps on my line?,balance_transfer
Talk to you later today.,goodbye
I want to renew my internet bundle.,renew_package
Can you show me the latest promotions?,offer_inquiry
I need help with a billing or payment problem on my line.,payment_issue
There is no signal on my phone today at home.,no_signal
Please register a network complaint at work in my area.,network_complaint
I need help with a technical problem today.,technical_support
I want to send credit to someone else at work.,balance_transfer
Talk to you later today.,goodbye
i need help with hello for two days.,greeting
Please tell me how much internet is left.,check_data_usage
"The network is working, but the internet is sluggish since morning.",slow_internet
vpn?,payment_issue
Have a good day at work.,goodbye
Please register a network complaint.,network_complaint
i need help with hi.,greeting
Why can't I make or receive calls today?,no_signal
Have a good day today.,goodbye
How long does a balance transfer take at home?,balance_transfer
Browsing is slow and the connection feels weak today these days.,slow_internet
Can you show me the latest promotions?,offer_inquiry
Can you help with a general request outside your telecom support scope?,other
I want to know how much data I have left on my line.,check_data_usage
Is the network working now today at home?,network_status
Please register a network complaint these days.,network_complaint
My phone shows no service.,no_signal
What packages do you have right now today?,offer_inquiry
Why is the service so poor on my line?,network_complaint
Please register a network complaint these days.,network_complaint
fix my internet these days?,technical_support
I want to know whether the service is back.,network_status
Please tell me how much internet is left.,check_data_usage
Is the network working now?,network_status
I could not complete the payment today on my line.,payment_issue
How can I check my remaining data and balance at home?,check_data_usage
Can you check if there is a network issue today?,network_status
i would like to i need technical support?,technical_support
"Thanks, bye.",goodbye
Can you show me my current usage details today at home?,check_data_usage
Why can't I make or receive calls today?,no_signal
How much do roaming offers cost?,offer_inquiry
This request does not match the known support categories.,other
i need help with hello after recharge.,greeting
"I recharged, but the service still did not work at home.",payment_issue
Can you show me my current usage details today?,check_data_usage
"I recharged, but the service still did not work at home after recharge.",payment_issue
Can you show me the latest promotions these days?,offer_inquiry
There is no signal on my phone in my area.,no_signal
Good morning today.,greeting
My line is out of service at home.,no_signal
please i want to transfer balance on my?,balance_transfer
I need help with something unrelated to my telecom service.,other
There was an error while paying my bill today.,payment_issue
Why can't I make or receive calls today on my line?,no_signal
Browsing is slow and the connection feels weak since yesterday at home.,slow_internet
I need help transferring balance today.,balance_transfer
How do I renew my subscription on my line?,renew_package
"The network is working, but the internet is sluggish at work.",slow_internet
I have a question that is not related to telecom services.,other
i need help with good morning after rech.,greeting
How much do roaming offers cost today since yesterday?,offer_inquiry
I am facing slow internet these days.,slow_internet
I need help with a technical problem today.,technical_support
Can you help with a general request outside your telecom support scope?,other
"Hello, can you assist me since yesterday?",greeting
Talk to you later.,goodbye
I need help with something unrelated to my telecom service.,other
Why is the service so poor?,network_complaint
How much do roaming offers cost at home?,offer_inquiry
I am upset about the bad network quality since morning in my area.,network_complaint
Can you show me my current usage details today at home?,check_data_usage
Browsing is slow and the connection feels weak today.,slow_internet
Talk to you later these days.,goodbye
I could not complete the payment.,payment_issue
There was an error while paying my bill on my line.,payment_issue
The connection is unstable and I need to report it today.,network_complaint
How do I renew my subscription on my line?,renew_package
I am facing slow internet today.,slow_internet
hi my friend.,greeting
Why did the payment fail?,payment_issue
Why did the payment fail?,payment_issue
I need to renew my plan these days after recharge.,renew_package
How much do roaming offers cost at home?,offer_inquiry
could you recharge failed at work?,payment_issue
Talk to you later at home.,goodbye
I want to know how much data I have left today at work.,check_data_usage
How do I renew my subscription?,renew_package
My line is out of service on my line.,no_signal
why didn't my transfer to a beneficiary?,balance_transfer
Please tell me how much internet is left since morning.,check_data_usage
"I recharged, but the service still did not work.",payment_issue
"Hi, I need some help today.",greeting
I need technical support today.,technical_support
Why did the payment fail since yesterday?,payment_issue
See you later.,goodbye
Why can't I make or receive calls at work?,no_signal
Can you check if there is a network issue today since yesterday?,network_status
Talk to you later.,goodbye
Please register a network complaint.,network_complaint
Is the network working now these days?,network_status
How long does a balance transfer take at work?,balance_transfer
I am upset about the bad network quality in my area.,network_complaint
Can you show me the latest promotions today?,offer_inquiry
I want details about internet packages and offers these days.,offer_inquiry
Is the internet working properly right now these days?,network_status
i want to troubleshoot my connection sin?,technical_support
Please register a network complaint today.,network_complaint
dropbox?,payment_issue
can i how to send credit at home?,balance_transfer
I want to know how much data I have left since morning.,check_data_usage
How do I renew my subscription?,renew_package
Please register a network complaint at work.,network_complaint
Can you guide me through troubleshooting these days?,technical_support
Can you check if there is a network issue today these days?,network_status
What is the current network status today at home at work?,network_status
What is the current network status today since yesterday?,network_status
I want to renew my internet bundle these days.,renew_package
I need help transferring balance these days.,balance_transfer
can i technical support please on my lin?,technical_support
How much do roaming offers cost in my area?,offer_inquiry
The connection is unstable and I need to report it in my area.,network_complaint
See you later.,goodbye
I need help transferring balance at work.,balance_transfer
I appreciate your support.,feedback
I want to know whether the service is back.,network_status
Please help me activate the package again.,renew_package
Talk to you later today.,goodbye
Why did the payment fail?,payment_issue
How do I renew my subscription on my line?,renew_package
What packages do you have right now today?,offer_inquiry
I have a question that is not related to telecom services.,other
Talk to you later.,goodbye
There is no signal on my phone today.,no_signal
I want to send credit to someone else these days on my line.,balance_transfer
what offers do you have at home?,offer_inquiry
The connection is unstable and I need to report it after recharge.,network_complaint
Hello.,greeting
Hey there.,greeting
Are there any new offers available today at home?,offer_inquiry
Why is the service so poor since morning?,network_complaint
My line is out of service since morning these days.,no_signal
I want to know how much data I have left today at home.,check_data_usage
How long does a balance transfer take on my line?,balance_transfer
Please register a network complaint today.,network_complaint
See you later today.,goodbye
Can you explain the balance transfer steps?,balance_transfer
please is the network working now at wor?,network_status
I want to file a complaint about the network service on my line.,network_complaint
Why is the internet speed so bad today?,slow_internet
My internet is very slow today in my area.,slow_internet
Why is the internet speed so bad today these days?,slow_internet
I am facing slow internet.,slow_internet
I want to renew my internet bundle since morning.,renew_package
I suddenly lost signal.,no_signal
I need technical support on my line.,technical_support
I need to renew my plan today.,renew_package
I want to know how much data I have left.,check_data_usage
mean-variance optimization?,offer_inquiry
This request does not match the known support categories.,other
Why did the payment fail today on my line?,payment_issue
Talk to you later on my line.,goodbye
Why is the service so poor today?,network_complaint
How do I renew my subscription on my line?,renew_package
I want to know how much data I have left today.,check_data_usage
i need help with internet at work?,technical_support
Why did the payment fail in my area?,payment_issue
i need to balance transfer problem?,balance_transfer
"Hi, I need some help today.",greeting
show me internet offers at work?,offer_inquiry
My internet is very slow.,slow_internet
"Hi, I need some help.",greeting
There is no signal on my phone in my area.,no_signal
Please register a network complaint today at home.,network_complaint
How can I transfer balance to another number on my line?,balance_transfer
What packages do you have right now?,offer_inquiry
I need help with something unrelated to my telecom service.,other
I need help with something unrelated to my telecom service.,other
How can I transfer balance to another number?,balance_transfer
I suddenly lost signal at work.,no_signal
Is the network working now today since yesterday?,network_status
How can I renew my package?,renew_package
I need technical support since morning.,technical_support
I want details about internet packages and offers at home.,offer_inquiry
"The network is working, but the internet is sluggish today on my line.",slow_internet
How do I check the rest of my package today these days?,check_data_usage
"I recharged, but the service still did not work since yesterday.",payment_issue
i want support for hey on my line.,greeting
What packages do you have right now today on my line?,offer_inquiry
I want to know how much data I have left after recharge.,check_data_usage
How can I check my remaining data and balance these days?,check_data_usage
How can I renew my package today after recharge?,renew_package
Browsing is slow and the connection feels weak these days.,slow_internet
Why is the service so poor today?,network_complaint
I am facing slow internet.,slow_internet
Browsing is slow and the connection feels weak these days in my area.,slow_internet
My phone shows no service in my area.,no_signal
Why is the internet speed so bad since yesterday?,slow_internet
I want to renew my internet bundle at work.,renew_package
Is the internet working properly right now today on my line?,network_status
java.,other
What packages do you have right now today?,offer_inquiry
Please register a network complaint.,network_complaint
Good morning since morning.,greeting
I want to know how much data I have left today at home.,check_data_usage
I need help with something unrelated to my telecom service.,other
My internet is very slow today.,slow_internet
I am upset about the bad network quality today on my line.,network_complaint
I have a question that is not related to telecom services.,other
i have hey.,greeting
Can you check if there is a network issue since yesterday?,network_status
Please register a network complaint.,network_complaint
I want to file a complaint about the network service today.,network_complaint
I want to renew my internet bundle today.,renew_package
My line is out of service today.,no_signal
Can someone help me fix this issue in my area?,technical_support
Can you help with a general request outside your telecom support scope?,other
Are there any new offers available?,offer_inquiry
I need help with a billing or payment problem.,payment_issue
Please help me activate the package again.,renew_package
help me i need technical support since y?,technical_support
Browsing is slow and the connection feels weak in my area.,slow_internet
My line is out of service in my area.,no_signal
I want to know whether the service is back today.,network_status
How do I check the rest of my package today on my line?,check_data_usage
My internet is very slow today.,slow_internet
Why is the internet speed so bad on my line?,slow_internet
I need help with a billing or payment problem.,payment_issue
Why is the service so poor today these days?,network_complaint
Please connect me to support at home.,technical_support
How can I renew my package since yesterday after recharge?,renew_package
Many thanks.,feedback
How can I check my remaining data and balance today since morning?,check_data_usage
Please register a network complaint in my area.,network_complaint
I want to file a complaint about the network service today.,network_complaint
How do I check the rest of my package?,check_data_usage
I am facing slow internet today on my line.,slow_internet
I am upset about the bad network quality at home.,network_complaint
"I recharged, but the service still did not work on my line.",payment_issue
whats the limit on my top up?,payment_issue
Browsing is slow and the connection feels weak since yesterday.,slow_internet
Can someone help me fix this issue in my area?,technical_support
Can you show me my current usage details today?,check_data_usage
I want to file a complaint about the network service these days.,network_complaint
This request does not match the known support categories.,other
Can someone help me fix this issue in my area?,technical_support
"The network is working, but the internet is sluggish at work.",slow_internet
Goodbye today.,goodbye
See you later today.,goodbye
I am upset about the bad network quality.,network_complaint
Can you explain the balance transfer steps at work?,balance_transfer
I want to renew my internet bundle.,renew_package
Can you guide me through troubleshooting on my line?,technical_support
could you troubleshoot my connection tod?,technical_support
I am upset about the bad network quality on my line.,network_complaint
My internet is very slow.,slow_internet
i need to hello please.,greeting
I want to renew my internet bundle today.,renew_package
Talk to you later these days.,goodbye
How long does a balance transfer take on my line?,balance_transfer
"Thanks, bye since morning.",goodbye
I am upset about the bad network quality since yesterday in my area.,network_complaint
Why is the service so poor?,network_complaint
Can someone help me fix this issue?,technical_support
Why is the service so poor today?,network_complaint
Hello today.,greeting
i would like to billing problem these da?,payment_issue
Why is the service so poor?,network_complaint
See you later today.,goodbye
Why is the service so poor since yesterday?,network_complaint
Talk to you later these days.,goodbye
I want to file a complaint about the network service.,network_complaint
How do I check the rest of my package after recharge?,check_data_usage
Why is the service so poor on my line?,network_complaint
please i need technical support since mo?,technical_support
There was an error while paying my bill.,payment_issue
"The network is working, but the internet is sluggish today.",slow_internet
Please register a network complaint.,network_complaint
I am facing slow internet today.,slow_internet
See you later.,goodbye
I could not complete the payment in my area.,payment_issue
My phone shows no service today.,no_signal
Please help me activate the package again in my area.,renew_package
Can you help with a general request outside your telecom support scope?,other
"The network is working, but the internet is sluggish since morning.",slow_internet
could you network status on my number?,network_status
My phone shows no service at home.,no_signal
I need help transferring balance.,balance_transfer
The connection is unstable and I need to report it in my area.,network_complaint
I want details about internet packages and offers.,offer_inquiry
How do I renew my subscription?,renew_package
How can I transfer balance to another number since yesterday?,balance_transfer
I am upset about the bad network quality.,network_complaint
Can you show me my current usage details since morning?,check_data_usage
Are there any new offers available since morning?,offer_inquiry
This request does not match the known support categories.,other
What is the current network status at work?,network_status
See you later.,goodbye
Have a good day today.,goodbye
I am upset about the bad network quality since morning.,network_complaint
What packages do you have right now in my area?,offer_inquiry
I want to know how much data I have left at work.,check_data_usage
I am facing slow internet.,slow_internet
usd  cad?,offer_inquiry
please is the internet working on my num?,network_status
I want to file a complaint about the network service at home.,network_complaint
How do I renew my subscription on my line?,renew_package
Hey there.,greeting
I want to file a complaint about the network service on my line.,network_complaint
Please connect me to support today.,technical_support
Hello today.,greeting
Please tell me how much internet is left in my area.,check_data_usage
I want to file a complaint about the network service since morning at work.,network_complaint
My phone shows no service today since morning.,no_signal
Why is the internet speed so bad today these days?,slow_internet
What packages do you have right now?,offer_inquiry
There was an error while paying my bill on my line.,payment_issue
I am upset about the bad network quality today.,network_complaint
I want details about internet packages and offers.,offer_inquiry
My internet is very slow at work.,slow_internet
Browsing is slow and the connection feels weak today.,slow_internet
Why is the service so poor?,network_complaint
This is another type of request outside the main intents.,other
"I recharged, but the service still did not work these days.",payment_issue
"The network is working, but the internet is sluggish in my area.",slow_internet
Why is the service so poor today?,network_complaint
The connection is unstable and I need to report it.,network_complaint
Hey there.,greeting
I need help with a billing or payment problem today after recharge.,payment_issue
can you help with helllo suddenly.,greeting
How can I transfer balance to another number at home?,balance_transfer
I want to file a complaint about the network service after recharge.,network_complaint
What packages do you have right now today?,offer_inquiry
Are there any new offers available?,offer_inquiry
Is the internet working properly right now today these days?,network_status
Is the internet working properly right now?,network_status
Why is the internet speed so bad these days?,slow_internet
I need help with something unrelated to my telecom service.,other
hello right now.,greeting
I need help transferring balance.,balance_transfer
can you technical support please since y?,technical_support
How do I check the rest of my package at home?,check_data_usage
I have a question that is not related to telecom services.,other
What packages do you have right now?,offer_inquiry
The connection is unstable and I need to report it at work.,network_complaint
Browsing is slow and the connection feels weak today.,slow_internet
please fix my internet at work?,technical_support
Can you check if there is a network issue?,network_status
I want to know how much data I have left today these days.,check_data_usage
I want to file a complaint about the network service.,network_complaint
What packages do you have right now these days?,offer_inquiry
Why is the internet speed so bad?,slow_internet
Can you check if there is a network issue in my area?,network_status
How do I renew my subscription?,renew_package
There was an error while paying my bill since yesterday.,payment_issue
I need help with a technical problem today.,technical_support
How much do roaming offers cost on my line?,offer_inquiry
"Thanks, bye.",goodbye
Why can't I make or receive calls at home?,no_signal
I am facing slow internet.,slow_internet
My internet is very slow in my area.,slow_internet
can you what plans are available today?,offer_inquiry
Are there any new offers available today since yesterday?,offer_inquiry
I could not complete the payment.,payment_issue
Can someone help me fix this issue?,technical_support
Good morning.,greeting
I am facing slow internet these days.,slow_internet
Browsing is slow and the connection feels weak today at work.,slow_internet
Good morning.,greeting
What is the current network status these days?,network_status
My line is out of service.,no_signal
How long does a balance transfer take at home?,balance_transfer
I want to know how much data I have left today.,check_data_usage
Have a good day at home.,goodbye
I need technical support in my area.,technical_support
There was an error while paying my bill.,payment_issue
I am facing slow internet since yesterday.,slow_internet
Hello these days.,greeting
I want to cancel a balance transfer on my line.,balance_transfer
i need to billing problem on my line?,payment_issue
Can you help with a general request outside your telecom support scope?,other
I am facing slow internet on my line.,slow_internet
best internet offer in my area?,offer_inquiry
Please tell me how much internet is left at home.,check_data_usage
How can I transfer balance to another number?,balance_transfer
How long does a balance transfer take?,balance_transfer
Can you check if there is a network issue?,network_status
Why is the service so poor today?,network_complaint
How can I transfer balance to another number these days?,balance_transfer
Can you explain the balance transfer steps today since morning?,balance_transfer
Can you show me my current usage details since morning?,check_data_usage
How do I check the rest of my package these days?,check_data_usage
i need help with internet right now?,technical_support
I am upset about the bad network quality after recharge.,network_complaint
Good morning after recharge.,greeting
Please register a network complaint.,network_complaint
How can I renew my package today at home after recharge?,renew_package
I am upset about the bad network quality today at work.,network_complaint
bitcoin?,offer_inquiry
Have a good day.,goodbye
How can I renew my package?,renew_package
i would like to technical support please?,technical_support
The connection is unstable and I need to report it since yesterday.,network_complaint
I am facing slow internet today.,slow_internet
I want details about internet packages and offers since morning these days.,offer_inquiry
I am upset about the bad network quality.,network_complaint
I need technical support.,technical_support
Why is the service so poor?,network_complaint
The connection is unstable and I need to report it.,network_complaint
Can you check if there is a network issue today at home at work?,network_status
There was an error while paying my bill since yesterday.,payment_issue
How can I check my remaining data and balance?,check_data_usage
I need help with something unrelated to my telecom service.,other
See you later.,goodbye
Please connect me to support since morning.,technical_support
There was an error while paying my bill.,payment_issue
Can you show me the latest promotions on my line?,offer_inquiry
Thanks a lot.,feedback
Why is the service so poor?,network_complaint
This request does not match the known support categories.,other
I suddenly lost signal.,no_signal
My internet is very slow.,slow_internet
"I recharged, but the service still did not work.",payment_issue
I want to know whether the service is back today at work.,network_status
I want to cancel a balance transfer in my area.,balance_transfer
Why is the service so poor at home?,network_complaint
I want details about internet packages and offers on my line.,offer_inquiry
My line is out of service.,no_signal
Browsing is slow and the connection feels weak today.,slow_internet
I suddenly lost signal since morning.,no_signal
is the network working now since yesterd?,network_status
can you i need help with internet?,technical_support
This request does not match the known support categories.,other
i need to top up failed at home?,payment_issue
billing problem right now?,payment_issue
Hey there.,greeting
How do I check the rest of my package?,check_data_usage
Can someone help me fix this issue these days?,technical_support
Can you show me the latest promotions after recharge?,offer_inquiry
How can I renew my package today?,renew_package
Browsing is slow and the connection feels weak today.,slow_internet
I want to renew my internet bundle today on my line.,renew_package
Please register a network complaint these days on my line.,network_complaint
What packages do you have right now today?,offer_inquiry
Are there any new offers available?,offer_inquiry
How do I renew my subscription?,renew_package
What is the current network status today?,network_status
Have a good day after recharge.,goodbye
